sequence_id,repertoire_id,recording_id,individual_id,receiver_id,pair_id,stage,context,sequence,n_elements,session_number,recording_datetime,source_file
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000008.txt::sequence=5,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,APPAAA,6,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000008.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000009.txt::sequence=6,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,AAAA,4,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000009.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000011.txt::sequence=7,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,APPAAAPA,8,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000011.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000017.txt::sequence=8,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,AAA,3,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000017.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000021.txt::sequence=9,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,AA,2,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000021.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000032.txt::sequence=13,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,AA,2,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000032.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000035.txt::sequence=14,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,AAA,3,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000035.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000036.txt::sequence=15,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,APPA,4,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000036.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000039.txt::sequence=16,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,AAA,3,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000039.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000040.txt::sequence=17,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,APAAA,5,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000040.txt
after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000041.txt::sequence=18,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,AAAA,4,4,2022-08-03T14:57:10,after_phees_2022-08-03_14-57-10_0000071_labelled_Odin_pheeseq_0000041.txt
after_trills_2022-08-03_14-57-11_0000071_labelled_Odin_pheeseq_0000017.txt::sequence=19,focal=Odin|conspecific=Olympia|stage=after|session=4,participants=Odin%2BOlympia|stage=after|session=4,Odin,Olympia,C,after,non-partner,AA,2,4,2022-08-03T14:57:11,after_trills_2022-08-03_14-57-11_0000071_labelled_Odin_pheeseq_0000017.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000038.txt::sequence=2,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AA,2,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000038.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000040.txt::sequence=3,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAA,3,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000040.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000041.txt::sequence=4,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAA,3,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000041.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000042.txt::sequence=5,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAA,3,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000042.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000043.txt::sequence=6,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAAA,4,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000043.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000046.txt::sequence=8,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAA,3,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000046.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000047.txt::sequence=9,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAA,3,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000047.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000048.txt::sequence=10,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAA,3,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000048.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000049.txt::sequence=11,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAAPS,5,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000049.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000050.txt::sequence=12,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAA,3,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000050.txt
after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000051.txt::sequence=13,focal=Tabor|conspecific=Olympia|stage=after|session=5,participants=Olympia%2BTabor|stage=after|session=5,Tabor,Olympia,A,after,non-partner,AAAPPS,6,5,2022-08-03T14:32:28,after_phees_2022-08-03_14-32-28_0000070_labelled_Tabor_pheeseq_0000051.txt
after_phees_2022-08-03_15-37-29_0000072_labelled_Wuschel_pheeseq_0000005.txt::sequence=1,focal=Wuschel|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BWuschel|stage=after|session=5,Wuschel,Nougatti,B,after,non-partner,AA,2,5,2022-08-03T15:37:29,after_phees_2022-08-03_15-37-29_0000072_labelled_Wuschel_pheeseq_0000005.txt
after_phees_2022-08-03_15-37-29_0000072_labelled_Wuschel_pheeseq_0000012.txt::sequence=2,focal=Wuschel|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BWuschel|stage=after|session=5,Wuschel,Nougatti,B,after,non-partner,AA,2,5,2022-08-03T15:37:29,after_phees_2022-08-03_15-37-29_0000072_labelled_Wuschel_pheeseq_0000012.txt
after_phees_2022-08-03_15-37-29_0000072_labelled_Wuschel_pheeseq_0000013.txt::sequence=3,focal=Wuschel|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BWuschel|stage=after|session=5,Wuschel,Nougatti,B,after,non-partner,AA,2,5,2022-08-03T15:37:29,after_phees_2022-08-03_15-37-29_0000072_labelled_Wuschel_pheeseq_0000013.txt
after_phees_2022-08-03_15-37-29_0000072_labelled_Wuschel_pheeseq_0000014.txt::sequence=4,focal=Wuschel|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BWuschel|stage=after|session=5,Wuschel,Nougatti,B,after,non-partner,AAAP,4,5,2022-08-03T15:37:29,after_phees_2022-08-03_15-37-29_0000072_labelled_Wuschel_pheeseq_0000014.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000002.txt::sequence=1,focal=Lola|conspecific=Odin|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Lola,Odin,A,after,non-partner,AA,2,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000002.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000044.txt::sequence=2,focal=Lola|conspecific=Odin|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Lola,Odin,A,after,non-partner,AA,2,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000044.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000052.txt::sequence=3,focal=Lola|conspecific=Odin|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Lola,Odin,A,after,non-partner,AA,2,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000052.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000053.txt::sequence=4,focal=Lola|conspecific=Odin|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Lola,Odin,A,after,non-partner,AAA,3,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000053.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000054.txt::sequence=5,focal=Lola|conspecific=Odin|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Lola,Odin,A,after,non-partner,AAA,3,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000054.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000055.txt::sequence=6,focal=Lola|conspecific=Odin|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Lola,Odin,A,after,non-partner,AAA,3,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000055.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000056.txt::sequence=7,focal=Lola|conspecific=Odin|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Lola,Odin,A,after,non-partner,AAPPS,5,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Lola_pheeseq_0000056.txt
after_phees_2022-08-04_10-49-31_0000076_labelled_Lola_pheeseq_0000045.txt::sequence=1,focal=Lola|conspecific=Tabor|stage=after|session=6,participants=Lola%2BTabor|stage=after|session=6,Lola,Tabor,A,after,partner,AA,2,6,2022-08-04T10:49:31,after_phees_2022-08-04_10-49-31_0000076_labelled_Lola_pheeseq_0000045.txt
after_phees_2022-08-04_10-49-31_0000076_labelled_Lola_pheeseq_0000046.txt::sequence=2,focal=Lola|conspecific=Tabor|stage=after|session=6,participants=Lola%2BTabor|stage=after|session=6,Lola,Tabor,A,after,partner,AA,2,6,2022-08-04T10:49:31,after_phees_2022-08-04_10-49-31_0000076_labelled_Lola_pheeseq_0000046.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Nougatti_pheeseq_0000023.txt::sequence=1,focal=Nougatti|conspecific=Tabor|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Nougatti,Tabor,C,after,non-partner,APA,3,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Nougatti_pheeseq_0000023.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Nougatti_pheeseq_0000024.txt::sequence=2,focal=Nougatti|conspecific=Tabor|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Nougatti,Tabor,C,after,non-partner,APA,3,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Nougatti_pheeseq_0000024.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Nougatti_pheeseq_0000025.txt::sequence=3,focal=Nougatti|conspecific=Tabor|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Nougatti,Tabor,C,after,non-partner,APA,3,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Nougatti_pheeseq_0000025.txt
after_trills_2022-08-04_09-19-20_0000073_labelled_Nougatti_pheeseq_0000002.txt::sequence=6,focal=Nougatti|conspecific=Tabor|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Nougatti,Tabor,C,after,non-partner,AAPP,4,5,2022-08-04T09:19:20,after_trills_2022-08-04_09-19-20_0000073_labelled_Nougatti_pheeseq_0000002.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000042.txt::sequence=1,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,AA,2,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000042.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000043.txt::sequence=2,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,RAA,3,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000043.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000045.txt::sequence=3,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,AA,2,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000045.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000046.txt::sequence=4,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,RAA,3,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000046.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000047.txt::sequence=5,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,AA,2,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000047.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000048.txt::sequence=6,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,AAA,3,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000048.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000049.txt::sequence=7,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,AA,2,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000049.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000050.txt::sequence=8,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,AA,2,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000050.txt
after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000051.txt::sequence=9,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,AP,2,5,2022-08-04T10:08:00,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000051.txt
after_trills_2022-08-04_10-08-02_0000075_labelled_Odin_pheeseq_0000032.txt::sequence=10,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,AP,2,5,2022-08-04T10:08:02,after_trills_2022-08-04_10-08-02_0000075_labelled_Odin_pheeseq_0000032.txt
after_trills_2022-08-04_10-08-02_0000075_labelled_Odin_pheeseq_0000036.txt::sequence=11,focal=Odin|conspecific=Lola|stage=after|session=5,participants=Lola%2BOdin|stage=after|session=5,Odin,Lola,C,after,non-partner,RAA,3,5,2022-08-04T10:08:02,after_trills_2022-08-04_10-08-02_0000075_labelled_Odin_pheeseq_0000036.txt
after_trills_2022-08-04_09-45-02_0000074_labelled_Odin_pheeseq_0000028.txt::sequence=1,focal=Odin|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BOdin|stage=after|session=5,Odin,Nougatti,C,after,partner,RA,2,5,2022-08-04T09:45:02,after_trills_2022-08-04_09-45-02_0000074_labelled_Odin_pheeseq_0000028.txt
after_trills_2022-08-04_09-45-02_0000074_labelled_Odin_pheeseq_0000036.txt::sequence=2,focal=Odin|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BOdin|stage=after|session=5,Odin,Nougatti,C,after,partner,RA,2,5,2022-08-04T09:45:02,after_trills_2022-08-04_09-45-02_0000074_labelled_Odin_pheeseq_0000036.txt
after_trills_2022-08-04_10-49-33_0000076_labelled_Tabor_pheeseq_0000017.txt::sequence=3,focal=Tabor|conspecific=Lola|stage=after|session=6,participants=Lola%2BTabor|stage=after|session=6,Tabor,Lola,A,after,partner,AAPP,4,6,2022-08-04T10:49:33,after_trills_2022-08-04_10-49-33_0000076_labelled_Tabor_pheeseq_0000017.txt
after_trills_2022-08-04_10-49-33_0000076_labelled_Tabor_pheeseq_0000039.txt::sequence=4,focal=Tabor|conspecific=Lola|stage=after|session=6,participants=Lola%2BTabor|stage=after|session=6,Tabor,Lola,A,after,partner,PAAAP,5,6,2022-08-04T10:49:33,after_trills_2022-08-04_10-49-33_0000076_labelled_Tabor_pheeseq_0000039.txt
after_trills_2022-08-04_10-49-33_0000076_labelled_Tabor_pheeseq_0000043.txt::sequence=5,focal=Tabor|conspecific=Lola|stage=after|session=6,participants=Lola%2BTabor|stage=after|session=6,Tabor,Lola,A,after,partner,PAAPP,5,6,2022-08-04T10:49:33,after_trills_2022-08-04_10-49-33_0000076_labelled_Tabor_pheeseq_0000043.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000003.txt::sequence=1,focal=Tabor|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Tabor,Nougatti,A,after,non-partner,AAP,3,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000003.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000005.txt::sequence=2,focal=Tabor|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Tabor,Nougatti,A,after,non-partner,APPPAAAP,8,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000005.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000006.txt::sequence=3,focal=Tabor|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Tabor,Nougatti,A,after,non-partner,APAAPP,6,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000006.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000007.txt::sequence=4,focal=Tabor|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Tabor,Nougatti,A,after,non-partner,AAAPPP,6,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000007.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000008.txt::sequence=5,focal=Tabor|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Tabor,Nougatti,A,after,non-partner,AAA,3,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000008.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000009.txt::sequence=6,focal=Tabor|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Tabor,Nougatti,A,after,non-partner,AAAAP,5,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000009.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000010.txt::sequence=7,focal=Tabor|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Tabor,Nougatti,A,after,non-partner,APAAPP,6,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000010.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000012.txt::sequence=9,focal=Tabor|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Tabor,Nougatti,A,after,non-partner,APPAAP,6,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000012.txt
after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000026.txt::sequence=11,focal=Tabor|conspecific=Nougatti|stage=after|session=5,participants=Nougatti%2BTabor|stage=after|session=5,Tabor,Nougatti,A,after,non-partner,AAA,3,5,2022-08-04T09:19:19,after_phees_2022-08-04_09-19-19_0000073_labelled_Tabor_pheeseq_0000026.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000007.txt::sequence=1,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAAP,4,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000007.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000009.txt::sequence=2,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AA,2,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000009.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000010.txt::sequence=3,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAP,3,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000010.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000011.txt::sequence=4,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAA,3,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000011.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000012.txt::sequence=5,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,APPS,4,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000012.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000013.txt::sequence=6,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAP,3,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000013.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000014.txt::sequence=7,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAPP,4,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000014.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000022.txt::sequence=8,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAS,3,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000022.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000023.txt::sequence=9,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AA,2,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000023.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000024.txt::sequence=10,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AAPPPP,6,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000024.txt
after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000049.txt::sequence=11,focal=Lola|conspecific=Odin|stage=after|session=6,participants=Lola%2BOdin|stage=after|session=6,Lola,Odin,A,after,non-partner,AA,2,6,2022-08-08T11:24:26,after_phees_2022-08-08_11-24-26_0000079_labelled_Lola_pheeseq_0000049.txt
