call_id,mfcc_pc_1,mfcc_pc_2,mfcc_pc_3,mfcc_pc_4,mfcc_pc_5
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000005_labelled_mC1.wav,-6.598268542724491,-4.238160552889131,0.3456617923556448,-0.1047058660874808,1.0812972959656677
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000005_labelled_mC2.wav,-9.827793576507949,1.95444628761686,3.0113762829402817,0.0879631511576758,1.2566499082120104
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000005_labelled_mC3.wav,-6.486010859366611,-2.7229259826512893,4.477176486453809,0.1144387020673342,1.9562679482427732
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000006_labelled_mB1.wav,-6.676222589068055,1.1865908520833168,4.101955453123279,0.0779169346985689,2.153180605465786
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000007_labelled_mC1.wav,-5.66843433644463,-0.7643652626764524,4.614563120699206,-0.2740332725492311,-0.1031451431929634
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000007_labelled_mC2.wav,-8.984433335208942,3.4176093271264496,3.1055514080763937,-1.4825604645964372,0.5365004115196826
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000007_labelled_mC3.wav,-7.116132248839518,-1.8472988292583896,6.484285356094495,-0.061100376552604,1.52641133188322
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000008_labelled_mC1.wav,-9.0596021695421,-4.431394343014406,2.038541327143111,1.3648262303974146,2.069995189275597
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000008_labelled_mC2.wav,-7.773675619909752,7.776089102886668,0.552228979775122,-4.2787734204396894,-0.2865131303359268
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000008_labelled_mC3.wav,-7.610675396823504,0.5632997085152297,3.166571165912535,-0.3470144632433768,3.1738567660049877
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000009_labelled_mB1.wav,-7.342954204951894,-3.4794696633885587,1.4383892741025877,0.1935450223411848,2.0456613516315283
