0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,stage,type,date_x,time_x,focal ID,Date_Time,experimenter,session_number,conspecific_ID,seq_num,sequence,true_sequence,phase,paired_status
before_phees_2022-02-22_09-14-37_0000041_labelled_Olympia_pheeseq_11.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Olympia,2022-02-22 09:14:37,AT/MM,1.0,Odin,5.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-22_09-14-37_0000041_labelled_Olympia_pheeseq_65.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-22,09-14-37,Olympia,2022-02-22 09:14:37,AT/MM,1.0,Odin,6.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,3,non-partner
before_phees_2022-02-23_09-24-00_0000042_labelled_Lola_pheeseq_05.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-23,09-24-00,Lola,2022-02-23 09:24:00,AT/MM,1.0,Tabor,1.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,1,partner
before_phees_2022-02-23_09-24-00_0000042_labelled_Lola_pheeseq_06.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-23,09-24-00,Lola,2022-02-23 09:24:00,AT/MM,1.0,Tabor,2.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,1,partner
before_trills_2022-02-23_09-24-02_0000042_labelled_Tabor_pheeseq_14.txt,P,A,P,A,A,P,,,,,,,,,,,,,before,trills,2022-02-23,09-24-02,Tabor,2022-02-23 09:24:02,AT/MM,1.0,Lola,1.0,PAPAAPnannannannannannannannannannannannan,PAPAAPnannannannannannannannannannannannan,3,partner
before_trills_2022-02-23_09-24-02_0000042_labelled_Tabor_pheeseq_15.txt,x,A,P,A,A,P,,,,,,,,,,,,,before,trills,2022-02-23,09-24-02,Tabor,2022-02-23 09:24:02,AT/MM,1.0,Lola,2.0,xAPAAPnannannannannannannannannannannannan,APAAPnannannannannannannannannannannannan,3,partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Lola_pheeseq_20.txt,x,A,y,,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Lola,2022-02-25 10:36:24,AT/MM,1.0,Odin,1.0,xAynannannannannannannannannannannannannannannan,Anannannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Lola_pheeseq_47.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Lola,2022-02-25 10:36:24,AT/MM,1.0,Odin,2.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Lola_pheeseq_64.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Lola,2022-02-25 10:36:24,AT/MM,1.0,Odin,3.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Lola_pheeseq_02.txt,x,A,y,,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Lola,2022-02-25 10:36:24,AT/MM,1.0,Odin,4.0,xAynannannannannannannannannannannannannannannan,Anannannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Lola_pheeseq_16.txt,x,A,y,,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Lola,2022-02-25 10:36:24,AT/MM,1.0,Odin,5.0,xAynannannannannannannannannannannannannannannan,Anannannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Lola_pheeseq_15.txt,x,A,y,,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Lola,2022-02-25 10:36:24,AT/MM,1.0,Odin,6.0,xAynannannannannannannannannannannannannannannan,Anannannannannannannannannannannannannannannan,1,non-partner
