.draw,partner_after,nonpartner_after,nonpartner_minus_partner
188,0.6834547999151471,-0.4620022258853202,-1.1454570258004673
189,0.4664509240416063,-0.43463865023474574,-0.9010895742763521
190,0.36878717590894305,-0.4810178071679584,-0.8498049830769014
191,0.695806151317538,-0.5725000734190387,-1.2683062247365768
192,0.9141180027041482,-0.5792363245858232,-1.4933543272899714
193,0.7367157777621673,-0.4613950624092886,-1.198110840171456
194,0.31553735846359754,-0.5692049307034952,-0.8847422891670927
195,0.03748263656968019,-0.48515736921325264,-0.5226400057829328
196,0.09319762476109325,-0.5517328200370926,-0.6449304447981858
197,0.5282603596315996,-0.5062528528849783,-1.034513212516578
198,0.055725819378631386,-0.5588609072602305,-0.6145867266388619
199,0.35168920931941927,-0.7036397207659909,-1.0553289300854103
200,0.031365449606052934,-0.6786206872757422,-0.7099861368817951
201,0.9285941611578771,-0.6526053177950457,-1.581199478952923
202,0.02170644695254998,-0.5991403762914929,-0.6208468232440428
203,0.8608802079820819,-0.5056376413298935,-1.3665178493119754
204,0.4604961211283732,-0.7183106409711233,-1.1788067620994964
205,0.4177206797018487,-0.702596095879208,-1.1203167755810566
206,0.6061650311119675,-0.4127505575264238,-1.0189155886383914
207,0.009958123873096573,-0.693543134217745,-0.7035012580908416
208,-0.14332633254961796,-0.6646542602178036,-0.5213279276681857
209,1.0480001377212458,-0.6269049304377001,-1.674905068158946
210,0.6103704327294269,-0.6071031971937288,-1.2174736299231559
211,0.40849038523213616,-0.710667162262134,-1.11915754749427
212,-0.12445892347487554,-0.5672067873808672,-0.44274786390599163
213,1.1085835862838291,-0.38787349672038496,-1.496457083004214
214,-0.32319927496153517,-0.6285601491516466,-0.30536087419011143
215,0.09261643618251116,-0.555546001024695,-0.6481624372072061
216,-0.2967467975099628,-0.6244889851041489,-0.32774218759418605
217,-0.19357212671139892,-0.46335753942731095,-0.26978541271591205
218,0.9230256658389185,-0.6670099062359297,-1.5900355720748482
219,0.6923272553859287,-0.3241412041116946,-1.0164684594976232
220,0.33252331667025775,-0.5300749272240014,-0.8625982438942592
221,0.3278739249936086,-0.42499811897576484,-0.7528720439693735
222,0.8017797241085822,-0.3312497727010635,-1.1330294968096457
223,0.14780717315652142,-0.3227003871716637,-0.47050756032818514
224,0.3442914652017767,-0.5497222802285704,-0.8940137454303472
225,0.44946881873667094,-0.42920267743315776,-0.8786714961698288
226,0.46918044539790177,-0.5788460098399884,-1.0480264552378902
227,0.3519248608450764,-0.5120138127859357,-0.8639386736310122
228,0.5590383755425454,-0.431163754274299,-0.9902021298168444
229,1.0657733080714558,-0.2848766625020011,-1.350649970573457
