.draw,partner_after,nonpartner_after,nonpartner_minus_partner
365,0.9159032503608977,-0.7832654257443965,-1.6991686761052942
366,0.13438849228404523,-0.663352196577096,-0.7977406888611412
367,0.7816850761745574,-0.40097639113047245,-1.1826614673050297
368,-0.17616727727116008,-0.5268417047108935,-0.3506744274397334
369,0.29368367752580965,-0.7108816964227171,-1.0045653739485267
370,0.43863842540780906,-0.4197934188491409,-0.85843184425695
371,-0.09449390279056216,-0.5819671805895927,-0.4874732777990306
372,0.16828548599252405,-0.9108589846274447,-1.0791444706199689
373,0.40115777173477274,-0.6763208495734141,-1.0774786213081868
374,0.14681708655304887,-0.7606662329561981,-0.9074833195092469
375,0.11637962451735899,-0.5141560937871904,-0.6305357183045494
376,0.002707060009644987,-0.7028521205735526,-0.7055591805831976
377,0.3830871734823084,-0.5690205178395349,-0.9521076913218434
378,-0.2050543405130566,-0.6318607879315203,-0.42680644741846374
379,0.42279344658984985,-0.4216065918408535,-0.8444000384307033
380,0.18114870587420598,-0.53745370148255,-0.718602407356756
381,0.3282547891705708,-0.6908226182993973,-1.0190774074699682
382,0.30828824799438415,-0.6195935561463115,-0.9278818041406957
383,0.31841220188712993,-0.5726792745581114,-0.8910914764452413
384,0.28466828382902476,-0.8890161977986034,-1.1736844816276282
385,0.5346953735496787,-0.5829353323637856,-1.1176307059134643
386,-0.27823192919616546,-0.671655324687015,-0.3934233954908496
387,0.4881199024362056,-0.7567926148996059,-1.2449125173358115
388,0.020382277725092005,-0.7451213738519473,-0.7655036515770394
389,0.12720451155568127,-0.6339638980924991,-0.7611684096481803
390,0.45469695880353245,-1.1010046311164032,-1.5557015899199356
391,0.1916555750039022,-0.7341697685183292,-0.9258253435222313
392,-0.1774588881611604,-0.6564337891699517,-0.47897490100879125
393,-0.3111506718677573,-0.7112345079005329,-0.4000838360327756
394,0.0773937882323312,-0.6383821093243738,-0.715775897556705
395,0.8131337133008142,-0.6803121703104376,-1.4934458836112516
396,0.5178740739881654,-0.6928370905446395,-1.210711164532805
397,-0.17312372888939037,-0.8087199858576468,-0.6355962569682565
398,0.34851666693478883,-0.5334867194912689,-0.8820033864260577
399,0.333032930989866,-0.9418858800864418,-1.274918811076308
400,0.23372561809014294,-0.8012311141490116,-1.0349567322391546
401,0.3191931622545192,-0.8496081778259766,-1.168801340080496
402,0.18322319541640847,-0.7830873748904091,-0.9663105703068176
403,0.44558760474990655,-0.8354006279112314,-1.280988232661138
404,0.4415952382630251,-0.47985896810653694,-0.9214542063695621
405,-0.17118953749802884,-0.6457690733559218,-0.474579535857893
406,-0.23750254646300928,-0.6966873017044819,-0.4591847552414726
407,0.2891456025785847,-0.6215627269335467,-0.9107083295121314
408,0.1994136575781699,-0.5903128307371344,-0.7897264883153042
409,0.5843786707052344,-0.5753579162660567,-1.1597365869712912
410,0.19263706140308273,-0.592316748618682,-0.7849538100217648
411,0.24975389231396009,-0.7189815529908972,-0.9687354453048572
412,0.12308963754777219,-1.0510895062132497,-1.1741791437610218
413,0.5868526932547926,-0.5999164793894324,-1.186769172644225
414,0.18549436485952173,-0.830443951225152,-1.0159383160846738
415,0.16255023532391347,-0.4438167970578612,-0.6063670323817747
416,0.5207043776079552,-0.5135397353279929,-1.034244112935948
417,-0.02908081523679236,-0.42519743068109034,-0.396116615444298
418,0.8381130403602,-0.9159310739171687,-1.7540441142773686
419,0.987572364762089,-0.7386694840783489,-1.7262418488404379
420,-0.11090781280401701,-0.5702050068334854,-0.4592971940294684
421,0.11346528117593105,-0.5772535896634372,-0.6907188708393682
422,-0.05022977566399994,-0.6137949311134101,-0.5635651554494101
423,0.5812294702127675,-0.9184543917772204,-1.499683861989988
424,-0.32551143315853304,-0.7366351934887794,-0.41112376033024634
425,0.08778971353581295,-0.8531036547639004,-0.9408933682997134
426,0.4932917560763597,-0.5830279232603037,-1.0763196793366634
427,0.5476307145610846,-0.7552419416906223,-1.302872656251707
428,0.6762706471453488,-0.7608385034627523,-1.437109150608101
429,-0.1163304630971391,-0.561328545784267,-0.4449980826871279
430,0.7990436817830558,-0.7007637182119585,-1.4998073999950143
431,0.4866483192129034,-0.6196199521169561,-1.1062682713298595
432,0.4867001809971624,-0.6302087269140972,-1.1169089079112595
433,0.2871242030785568,-0.6834352081880765,-0.9705594112666333
434,0.029314217596629638,-0.8170176602858468,-0.8463318778824764
435,0.5480712643972478,-0.6756985747504969,-1.2237698391477447
436,1.4132546216355533,-0.6724623661651948,-2.085716987800748
437,0.7803708883569908,-0.5877776689032144,-1.3681485572602052
438,0.6541919531297133,-0.7304480924300065,-1.3846400455597199
439,0.16459170961631475,-0.699673210293134,-0.8642649199094488
440,0.5694196857870114,-0.6804578122757425,-1.2498774980627538
441,0.278782200757689,-0.8427930130280196,-1.1215752137857087
442,0.4370964616812254,-0.9165148772747964,-1.3536113389560218
443,0.8445792986289613,-0.6684729374848114,-1.5130522361137726
444,0.030012661746054187,-0.8889442552298663,-0.9189569169759205
445,0.2245435669956909,-0.8927025786428537,-1.1172461456385445
446,0.006292673056534581,-0.9169229895312121,-0.9232156625877467
447,-0.19183739698332314,-0.8900354555821293,-0.6981980585988061
448,0.00454221313032048,-0.45081973470346653,-0.45536194783378703
449,0.6233180103802844,-0.4632979974667377,-1.0866160078470222
450,-0.04981130047612914,-0.4202274479346313,-0.37041614745850215
