call_id,filename,focal ID,conspecific_ID,stage,paired_status,pair_id,embedding_1,embedding_2,embedding_method
3499,before_trills_2022-03-22_14-08-31_0000109_labelled_Tabor_pheeseq_16_labelled_mB2.wav,Tabor,Nougatti,before,non-partner,Tabor-Lola,0.5402364,3.3861146,UMAP
3500,before_trills_2022-03-23_09-42-19_0000113_labelled_Nougatti_pheeseq_05_labelled_mC2.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,8.399965,3.2860444,UMAP
3501,before_trills_2022-03-23_09-42-19_0000113_labelled_Nougatti_pheeseq_05_labelled_mC3.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,-0.15553437,3.7066512,UMAP
3502,before_trills_2022-03-23_09-42-19_0000113_labelled_Nougatti_pheeseq_07_labelled_mC1.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,9.641944,2.0989492,UMAP
3503,before_trills_2022-03-23_09-42-19_0000113_labelled_Nougatti_pheeseq_07_labelled_mC2.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,5.1285233,2.7696807,UMAP
3504,before_trills_2022-03-23_09-42-19_0000113_labelled_Nougatti_pheeseq_07_labelled_mC3.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,-2.265702,5.247555,UMAP
3505,before_trills_2022-03-23_09-42-19_0000113_labelled_Nougatti_pheeseq_08_labelled_mB1.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,9.414619,2.0821843,UMAP
3506,before_trills_2022-03-23_09-42-19_0000113_labelled_Nougatti_pheeseq_08_labelled_mB2.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,4.7619696,2.4807434,UMAP
3507,before_trills_2022-03-23_09-42-19_0000113_labelled_Nougatti_pheeseq_09_labelled_mC1.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,9.698216,2.0717285,UMAP
3508,before_trills_2022-03-23_09-42-19_0000113_labelled_Nougatti_pheeseq_09_labelled_mC2.wav,Nougatti,Wuschel,before,non-partner,Odin-Nougatti,8.723009,3.3079417,UMAP
3509,before_trills_2022-03-23_09-42-19_0000113_labelled_Wuschel_pheeseq_02_labelled_mB1.wav,Wuschel,Nougatti,before,non-partner,Wuschel-Olympia,7.6776123,2.0068579,UMAP
3510,before_trills_2022-03-23_09-42-19_0000113_labelled_Wuschel_pheeseq_02_labelled_mB2.wav,Wuschel,Nougatti,before,non-partner,Wuschel-Olympia,6.7237873,2.8061013,UMAP
3511,before_trills_2022-03-23_10-25-30_0000114_labelled_Odin_pheeseq_55_labelled_mB2.wav,Odin,Olympia,before,non-partner,Odin-Nougatti,7.814874,4.1813006,UMAP
3512,before_trills_2022-03-23_10-25-30_0000114_labelled_Olympia_pheeseq_12_labelled_mB2.wav,Olympia,Odin,before,non-partner,Wuschel-Olympia,1.9923551,3.4996347,UMAP
3513,before_trills_2022-03-23_10-25-30_0000114_labelled_Olympia_pheeseq_66_labelled_mB1.wav,Olympia,Odin,before,non-partner,Wuschel-Olympia,3.8213952,3.460257,UMAP
3514,before_trills_2022-03-23_10-25-30_0000114_labelled_Olympia_pheeseq_66_labelled_mB2.wav,Olympia,Odin,before,non-partner,Wuschel-Olympia,0.23449035,3.5929701,UMAP
