call_id,filename,focal ID,conspecific_ID,stage,paired_status,pair_id,embedding_1,embedding_2,embedding_method
1091,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000061_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.045542,1.8882284,PaCMAP
1092,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000061_labelled_mD3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.5167656,2.513052,PaCMAP
1093,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000061_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.27743,2.227679,PaCMAP
1094,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000061_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.5319455,2.656766,PaCMAP
1095,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000062_labelled_mD1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.040102,2.7873354,PaCMAP
1096,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000062_labelled_mD4.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-4.071679,3.0200672,PaCMAP
1097,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000062_labelled_mD5.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.2913928,3.2100303,PaCMAP
1098,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000068_labelled_mC1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.382289,2.922076,PaCMAP
1099,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000068_labelled_mC2.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-3.8843608,2.899929,PaCMAP
1100,after_phees_2022-08-02_13-43-08_0000064_labelled_Odin_pheeseq_0000068_labelled_mC3.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,-2.9774039,3.3628228,PaCMAP
1101,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000007_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-2.7441201,-9.6067295,PaCMAP
1102,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000007_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.6197245,-8.167071,PaCMAP
1103,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000008_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.7873683,-8.140961,PaCMAP
1104,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000008_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.4762614,-6.876913,PaCMAP
1105,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000016_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.3444006,-7.3747463,PaCMAP
1106,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000016_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.2526336,-5.333684,PaCMAP
1107,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000051_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.714548,-9.010064,PaCMAP
1108,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000051_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-2.4113922,-9.179934,PaCMAP
1109,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000056_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-1.0081649,-8.762853,PaCMAP
1110,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000064_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.949036,-9.376936,PaCMAP
1111,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000064_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.3048608,-8.318791,PaCMAP
1112,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000067_labelled_mB1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.99835,-8.716061,PaCMAP
1113,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000067_labelled_mB2.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-3.6680224,-7.8667927,PaCMAP
1114,after_phees_2022-08-02_14-11-30_0000065_labelled_Olympia_pheeseq_0000039_labelled_mB1.wav,Olympia,Wuschel,after,partner,Wuschel-Olympia,-4.579293,-9.962273,PaCMAP
1115,after_phees_2022-08-02_14-11-30_0000065_labelled_Olympia_pheeseq_0000039_labelled_mB2.wav,Olympia,Wuschel,after,partner,Wuschel-Olympia,-2.0569549,-9.166484,PaCMAP
1116,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000002_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.8569634,-8.635522,PaCMAP
1117,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000002_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.8283887,-6.3922825,PaCMAP
1118,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000002_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,2.1419141,-8.994972,PaCMAP
1119,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000004_labelled_mD1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.4558592,-10.783997,PaCMAP
1120,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000004_labelled_mD2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-4.0007653,-7.6798687,PaCMAP
1121,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000004_labelled_mD3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.1682074,-9.197559,PaCMAP
1122,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000004_labelled_mD4.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,1.7513827,-9.054848,PaCMAP
1123,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000005_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.4830432,-12.012549,PaCMAP
1124,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000005_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.8278348,-10.723686,PaCMAP
1125,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000005_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-1.9958634,-9.410406,PaCMAP
1126,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000009_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.3702617,-12.067886,PaCMAP
1127,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000009_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.4946208,-11.411857,PaCMAP
1128,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000009_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-1.9989685,-11.259315,PaCMAP
1129,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000010_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.4024239,-11.490955,PaCMAP
1130,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000010_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.6808686,-7.6648965,PaCMAP
1131,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000011_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.8781526,-11.933023,PaCMAP
1132,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000012_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.6216197,-11.923655,PaCMAP
1133,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000012_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.1602166,-9.070537,PaCMAP
1134,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000013_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.635911,-11.781493,PaCMAP
1135,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000013_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.9514968,-8.750341,PaCMAP
1136,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000013_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.2027838,-9.614862,PaCMAP
1137,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000014_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-4.305714,-10.416423,PaCMAP
1138,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000014_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.3739896,-9.008665,PaCMAP
1139,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000015_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.9898458,-11.786838,PaCMAP
1140,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000015_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.8917418,-8.203455,PaCMAP
1141,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000015_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.635308,-9.846204,PaCMAP
1142,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000016_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.5465312,-11.556735,PaCMAP
1143,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000016_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.5453281,-7.4761686,PaCMAP
1144,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000016_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-1.9542382,-6.995679,PaCMAP
1145,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000017_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.423225,-11.510919,PaCMAP
1146,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000017_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.735597,-7.8250346,PaCMAP
1147,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000018_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.469269,-9.524951,PaCMAP
1148,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000018_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.613334,-9.706741,PaCMAP
1149,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000019_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.6251945,-11.787401,PaCMAP
1150,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000019_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.2888687,-8.643802,PaCMAP
1151,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000019_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.4230535,-9.933063,PaCMAP
1152,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000020_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.237272,-11.20544,PaCMAP
1153,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000020_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.8243558,-7.3956885,PaCMAP
1154,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000020_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.278669,-6.270395,PaCMAP
1155,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000021_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.0693963,-11.566332,PaCMAP
1156,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000021_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.5291326,-6.237518,PaCMAP
1157,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000021_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-1.4700317,-7.555724,PaCMAP
1158,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000022_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.092791,-11.552989,PaCMAP
1159,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000023_labelled_mC1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.6133637,-9.797437,PaCMAP
1160,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000023_labelled_mC2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.7157965,-5.634553,PaCMAP
1161,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000023_labelled_mC3.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-2.927291,-8.970368,PaCMAP
1162,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000024_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.5042214,-5.3204494,PaCMAP
1163,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000025_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-4.299712,-10.654781,PaCMAP
1164,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000025_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.2188628,-5.635773,PaCMAP
1165,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000027_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.7242985,-10.787831,PaCMAP
1166,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000027_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.0526967,-5.387268,PaCMAP
1167,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000028_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-4.0424623,-10.631675,PaCMAP
1168,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000028_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.7134273,-5.861515,PaCMAP
1169,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000029_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.582849,-10.536888,PaCMAP
1170,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000029_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.5352187,-5.8852224,PaCMAP
1171,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000030_labelled_mB1.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.33023,-10.962635,PaCMAP
1172,after_phees_2022-08-02_14-11-30_0000065_labelled_Wuschel_pheeseq_0000030_labelled_mB2.wav,Wuschel,Olympia,after,partner,Wuschel-Olympia,-3.3963392,-5.279116,PaCMAP
1173,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000002_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.8211286,12.387971,PaCMAP
1174,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000002_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.480552,12.188601,PaCMAP
1175,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000003_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.16359544,12.007414,PaCMAP
1176,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000003_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.54923254,11.548855,PaCMAP
1177,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000004_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.8081734,8.484588,PaCMAP
1178,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000004_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.75417405,11.636366,PaCMAP
1179,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000004_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.6974324,8.898769,PaCMAP
1180,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000006_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.562779,9.439488,PaCMAP
1181,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000006_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.26223013,12.148291,PaCMAP
1182,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000008_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.35278,12.8452,PaCMAP
1183,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000008_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.0016241741,12.527403,PaCMAP
1184,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000009_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.0885875,10.931961,PaCMAP
1185,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000009_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.6506169,12.39744,PaCMAP
1186,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000010_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.78927773,11.476711,PaCMAP
1187,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000010_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.5081259,4.726187,PaCMAP
1188,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000017_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.3603714,12.899421,PaCMAP
1189,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000017_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.29856223,12.8392,PaCMAP
1190,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000017_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.1695498,3.0256367,PaCMAP
1191,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000018_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.9517248,8.644707,PaCMAP
1192,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000018_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.6719681,11.247771,PaCMAP
1193,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000018_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.1918156,4.982942,PaCMAP
1194,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000019_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.546683,8.877855,PaCMAP
1195,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000019_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.06172104,12.059585,PaCMAP
1196,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000019_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.6209465,12.073258,PaCMAP
1197,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000020_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.7436697,10.433127,PaCMAP
1198,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000020_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.49755415,13.583409,PaCMAP
1199,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000020_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.7656245,3.5293756,PaCMAP
1200,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000021_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.0362663,12.39039,PaCMAP
1201,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000021_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.6619138,13.455773,PaCMAP
1202,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000021_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.21150577,12.182682,PaCMAP
1203,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000022_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.2642572,9.561319,PaCMAP
1204,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000022_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.34661955,12.941718,PaCMAP
1205,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000023_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.5698502,10.674202,PaCMAP
1206,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000023_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-1.5293715,3.1048212,PaCMAP
1207,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000025_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.8156242,10.861976,PaCMAP
1208,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000025_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.20506337,13.476939,PaCMAP
1209,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000025_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.28533235,11.602685,PaCMAP
1210,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000026_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.4250083,11.463293,PaCMAP
1211,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000026_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.24092351,13.854128,PaCMAP
1212,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000026_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.5178019,12.511129,PaCMAP
1213,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000027_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.149515,11.139296,PaCMAP
1214,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000027_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.13305733,13.613688,PaCMAP
1215,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000027_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.30611545,12.333441,PaCMAP
1216,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000047_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.5870497,10.766791,PaCMAP
1217,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000047_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.9773519,10.630358,PaCMAP
1218,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000048_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,4.3239627,8.482829,PaCMAP
1219,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000048_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.9011856,9.881925,PaCMAP
1220,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000050_labelled_mC1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,3.985655,8.726481,PaCMAP
1221,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000050_labelled_mC2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.0105994,10.58565,PaCMAP
1222,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000050_labelled_mC3.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,1.1621408,10.105566,PaCMAP
1223,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000051_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,4.0373387,8.115376,PaCMAP
1224,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000051_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.15078591,11.997146,PaCMAP
1225,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000052_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.8190444,10.273932,PaCMAP
1226,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000052_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,0.03700596,13.25149,PaCMAP
1227,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000053_labelled_mB1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,2.6037822,10.63083,PaCMAP
1228,after_phees_2022-08-02_14-36-43_0000066_labelled_Lola_pheeseq_0000053_labelled_mB2.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,-0.4082992,13.8488655,PaCMAP
