pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Tabor-Lola,after,5.0,2.0,"(5.0,2.0)",spectro_DTW,0.01450654148939784,0.9499866256260994,0.7395756815993261
Tabor-Lola,after,5.0,3.0,"(5.0,3.0)",T_PC_pairwise,4.844159602311081,1.0736650605140876,0.6826267350416886
Tabor-Lola,after,5.0,3.0,"(5.0,3.0)",M_PC_pairwise,18.005063581954552,1.850041855786467,0.9432325366787243
Tabor-Lola,after,5.0,3.0,"(5.0,3.0)",spectro_DTW,0.015684073242860495,1.2814512058068785,0.8255998591791863
Tabor-Lola,after,5.0,4.0,"(5.0,4.0)",T_PC_pairwise,4.735755055775684,0.9455030184239197,0.6510624114360174
Tabor-Lola,after,5.0,4.0,"(5.0,4.0)",M_PC_pairwise,16.42622056084678,1.289617937597238,0.8001044418093501
Tabor-Lola,after,5.0,4.0,"(5.0,4.0)",spectro_DTW,0.014338317808648937,0.9026331750274794,0.7272861584137925
Tabor-Lola,after,5.0,5.0,"(5.0,5.0)",T_PC_pairwise,4.4680182633205945,0.6289693013393587,0.5731050652887564
Tabor-Lola,after,5.0,5.0,"(5.0,5.0)",M_PC_pairwise,17.541878788785237,1.6856304271876412,0.901243082291882
Tabor-Lola,after,5.0,5.0,"(5.0,5.0)",spectro_DTW,0.015150222740270758,1.1311770988030905,0.7865995941750089
Tabor-Lola,after,5.0,6.0,"(5.0,6.0)",T_PC_pairwise,4.948642708153903,1.197190951601752,0.7130492465465131
Tabor-Lola,after,5.0,6.0,"(5.0,6.0)",M_PC_pairwise,18.26945656366369,1.9438904200643814,0.9672007610448878
Tabor-Lola,after,5.0,6.0,"(5.0,6.0)",spectro_DTW,0.016659153826014413,1.5559276054344258,0.8968340360863031
Tabor-Lola,after,6.0,2.0,"(6.0,2.0)",T_PC_pairwise,4.622469845658885,0.811570777284552,0.6180769772808596
Tabor-Lola,after,6.0,2.0,"(6.0,2.0)",M_PC_pairwise,17.414890775010672,1.6405549388134544,0.8897311382671703
Tabor-Lola,after,6.0,2.0,"(6.0,2.0)",spectro_DTW,0.013861077267884202,0.7682942622765819,0.6924215147162194
Tabor-Lola,after,6.0,3.0,"(6.0,3.0)",T_PC_pairwise,5.008917710893441,1.2684515000287242,0.7305996146132461
Tabor-Lola,after,6.0,3.0,"(6.0,3.0)",M_PC_pairwise,18.36124377145703,1.9764710794101723,0.9755216187927482
Tabor-Lola,after,6.0,3.0,"(6.0,3.0)",spectro_DTW,0.014972031830597749,1.0810179630573993,0.7735819185057524
Tabor-Lola,after,6.0,4.0,"(6.0,4.0)",T_PC_pairwise,4.867225464192068,1.1009348389109903,0.6893428585985308
Tabor-Lola,after,6.0,4.0,"(6.0,4.0)",M_PC_pairwise,16.827297118006868,1.4319835133083652,0.8364635495582722
Tabor-Lola,after,6.0,4.0,"(6.0,4.0)",spectro_DTW,0.013668419299625065,0.7140627798730614,0.6783469530536878
Tabor-Lola,after,6.0,5.0,"(6.0,5.0)",T_PC_pairwise,4.6280108202951435,0.8181216337499757,0.6196903516465979
Tabor-Lola,after,6.0,5.0,"(6.0,5.0)",M_PC_pairwise,17.94898878184515,1.830137622896398,0.9381491438381818
Tabor-Lola,after,6.0,5.0,"(6.0,5.0)",spectro_DTW,0.01447196393772646,0.9402533563408082,0.7370496304448594
Tabor-Lola,after,6.0,6.0,"(6.0,6.0)",T_PC_pairwise,5.120832673250225,1.400763756059482,0.76318607155666
Tabor-Lola,after,6.0,6.0,"(6.0,6.0)",M_PC_pairwise,18.63126428261074,2.0723171836961103,1.0
Tabor-Lola,after,6.0,6.0,"(6.0,6.0)",spectro_DTW,0.015925171605644065,1.3493182228680565,0.8432132172167239
Odin-Nougatti,before,1.0,1.0,"(1.0,1.0)",T_PC_pairwise,3.5722111935184095,-0.43010494465796056,0.31227150117019464
Odin-Nougatti,before,1.0,1.0,"(1.0,1.0)",M_PC_pairwise,11.031165676764736,-0.625403224457105,0.31102229941080844
Odin-Nougatti,before,1.0,1.0,"(1.0,1.0)",spectro_DTW,0.01210698222476009,0.2745323103321083,0.5642767041512899
Odin-Nougatti,before,1.0,2.0,"(1.0,2.0)",T_PC_pairwise,3.6323235080723775,-0.35903673548937737,0.32977449906011963
Odin-Nougatti,before,1.0,2.0,"(1.0,2.0)",M_PC_pairwise,11.427541922262147,-0.48470606482249196,0.34695530611955283
Odin-Nougatti,before,1.0,2.0,"(1.0,2.0)",spectro_DTW,0.010711956291062882,-0.1181549221730905,0.46236356397822137
Odin-Nougatti,before,1.0,3.0,"(1.0,3.0)",T_PC_pairwise,3.6733032153456215,-0.31058818663924864,0.34170662536827207
Odin-Nougatti,before,1.0,3.0,"(1.0,3.0)",M_PC_pairwise,11.924707188387782,-0.30823297490489726,0.39202521897628523
Odin-Nougatti,before,1.0,3.0,"(1.0,3.0)",spectro_DTW,0.01213635674399095,0.28280097285966876,0.5664226495588832
Odin-Nougatti,before,1.0,4.0,"(1.0,4.0)",T_PC_pairwise,3.769086164621774,-0.1973481172050552,0.3695958984982589
Odin-Nougatti,before,1.0,4.0,"(1.0,4.0)",M_PC_pairwise,11.60435956126838,-0.42194312212834467,0.36298449424777224
Odin-Nougatti,before,1.0,4.0,"(1.0,4.0)",spectro_DTW,0.013271020863980526,0.6021987004135744,0.6493151469072146
Odin-Nougatti,before,1.0,5.0,"(1.0,5.0)",T_PC_pairwise,3.66618246107792,-0.3190067487506904,0.3396332640637367
Odin-Nougatti,before,1.0,5.0,"(1.0,5.0)",M_PC_pairwise,11.585222960367739,-0.42873582331154136,0.36124968895518367
Odin-Nougatti,before,1.0,5.0,"(1.0,5.0)",spectro_DTW,0.013268911671336881,0.6016049816861684,0.6491610605634761
