pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Odin-Nougatti,before,4.0,1.0,"(4.0,1.0)",T_PC_pairwise,3.800602950843799,0.13120974849640335,0.39942112919486134
Odin-Nougatti,before,4.0,1.0,"(4.0,1.0)",M_PC_pairwise,12.69953496648953,0.27136119523749347,0.4686876549448136
Odin-Nougatti,before,4.0,1.0,"(4.0,1.0)",spectro_DTW,0.012540801696627935,0.370956745747827,0.510136639462998
Odin-Nougatti,before,4.0,2.0,"(4.0,2.0)",T_PC_pairwise,4.940384362129923,1.6672339027635175,0.7476241253293123
Odin-Nougatti,before,4.0,2.0,"(4.0,2.0)",M_PC_pairwise,14.398844104920306,1.061954636070876,0.6346904885257336
Odin-Nougatti,before,4.0,2.0,"(4.0,2.0)",spectro_DTW,0.01492615303212449,1.0324051082965229,0.6704822699912021
Odin-Nougatti,before,4.0,3.0,"(4.0,3.0)",T_PC_pairwise,4.369366405106225,0.8977026875466031,0.5731782521878425
Odin-Nougatti,before,4.0,3.0,"(4.0,3.0)",M_PC_pairwise,13.880731368284142,0.820905775723403,0.5840768712321832
Odin-Nougatti,before,4.0,3.0,"(4.0,3.0)",spectro_DTW,0.01407316322428477,0.7958744541868802,0.6131434677205002
Odin-Nougatti,before,4.0,4.0,"(4.0,4.0)",T_PC_pairwise,3.8764480519177495,0.23342224826068791,0.42259179259975893
Odin-Nougatti,before,4.0,4.0,"(4.0,4.0)",M_PC_pairwise,12.742541229686642,0.2913696026716986,0.4728888690682427
Odin-Nougatti,before,4.0,4.0,"(4.0,4.0)",spectro_DTW,0.012999039225801711,0.498024175530559,0.5409398106578023
Odin-Nougatti,before,4.0,5.0,"(4.0,5.0)",T_PC_pairwise,4.115127035577008,0.5550775063534291,0.4955081749881153
Odin-Nougatti,before,4.0,5.0,"(4.0,5.0)",M_PC_pairwise,13.336501173687102,0.5677059238417009,0.5309118806014426
Odin-Nougatti,before,4.0,5.0,"(4.0,5.0)",spectro_DTW,0.013633161195557738,0.6738636555725896,0.5835661045538965
Odin-Nougatti,before,4.0,6.0,"(4.0,6.0)",T_PC_pairwise,3.551250528031194,-0.20482954866409253,0.3232440132522876
Odin-Nougatti,before,4.0,6.0,"(4.0,6.0)",M_PC_pairwise,12.565934909463454,0.20920456558662306,0.4556364757736233
Odin-Nougatti,before,4.0,6.0,"(4.0,6.0)",spectro_DTW,0.012556668712072686,0.37535660552038347,0.5112032356319686
Odin-Nougatti,before,5.0,1.0,"(5.0,1.0)",T_PC_pairwise,3.8663191003656503,0.21977198682690133,0.41949739990023077
Odin-Nougatti,before,5.0,1.0,"(5.0,1.0)",M_PC_pairwise,11.630153602129095,-0.22616210602218156,0.3642214735727807
Odin-Nougatti,before,5.0,1.0,"(5.0,1.0)",spectro_DTW,0.01369258713868628,0.6903422313657458,0.5875607740932981
Odin-Nougatti,before,5.0,2.0,"(5.0,2.0)",T_PC_pairwise,5.084196303656508,1.8610417800192305,0.7915586450746064
Odin-Nougatti,before,5.0,2.0,"(5.0,2.0)",M_PC_pairwise,12.893662516356471,0.36167787990593836,0.48765166957007033
Odin-Nougatti,before,5.0,2.0,"(5.0,2.0)",spectro_DTW,0.016118818660981877,1.3631265058266724,0.7506544104313208
Odin-Nougatti,before,5.0,3.0,"(5.0,3.0)",T_PC_pairwise,4.478045216887894,1.044163472308241,0.6063796077319796
Odin-Nougatti,before,5.0,3.0,"(5.0,3.0)",M_PC_pairwise,13.103730650671647,0.4594108264085675,0.5081728947860888
Odin-Nougatti,before,5.0,3.0,"(5.0,3.0)",spectro_DTW,0.015297541789864092,1.1353897219340425,0.6954473825281551
Odin-Nougatti,before,5.0,4.0,"(5.0,4.0)",T_PC_pairwise,4.048050656704559,0.46468215764126286,0.4750163544846721
Odin-Nougatti,before,5.0,4.0,"(5.0,4.0)",M_PC_pairwise,11.048246331900721,-0.49689099260996605,0.30737586875925527
Odin-Nougatti,before,5.0,4.0,"(5.0,4.0)",spectro_DTW,0.013753309419143591,0.7071802763032016,0.5916425846853681
Odin-Nougatti,before,5.0,5.0,"(5.0,5.0)",T_PC_pairwise,4.051467327732825,0.4692866275638584,0.4760601468092946
Odin-Nougatti,before,5.0,5.0,"(5.0,5.0)",M_PC_pairwise,11.776629508702568,-0.15801506416960318,0.3785304742087595
Odin-Nougatti,before,5.0,5.0,"(5.0,5.0)",spectro_DTW,0.014389134664307229,0.883492067787395,0.6343833744065142
Odin-Nougatti,before,5.0,6.0,"(5.0,6.0)",T_PC_pairwise,3.503019967621943,-0.26982736756943254,0.3085095865688462
Odin-Nougatti,before,5.0,6.0,"(5.0,6.0)",M_PC_pairwise,11.414416894813435,-0.32653232230210777,0.34314649438748157
Odin-Nougatti,before,5.0,6.0,"(5.0,6.0)",spectro_DTW,0.013308549279790687,0.5838500726874443,0.5617453767071949
Odin-Nougatti,before,6.0,1.0,"(6.0,1.0)",T_PC_pairwise,3.4175614696332315,-0.3849953425848597,0.28240203230434757
Odin-Nougatti,before,6.0,1.0,"(6.0,1.0)",M_PC_pairwise,10.605032669922332,-0.7030935052213183,0.2640790241144186
Odin-Nougatti,before,6.0,1.0,"(6.0,1.0)",spectro_DTW,0.012306879560109221,0.3060910750763045,0.4944121665451376
Odin-Nougatti,before,6.0,2.0,"(6.0,2.0)",T_PC_pairwise,4.460902105091853,1.0210605917582705,0.6011423904626495
Odin-Nougatti,before,6.0,2.0,"(6.0,2.0)",M_PC_pairwise,12.186405208048985,0.03263063577370166,0.4185608169437635
Odin-Nougatti,before,6.0,2.0,"(6.0,2.0)",spectro_DTW,0.014437828763109029,0.896994746172309,0.6376566389605394
Odin-Nougatti,before,6.0,3.0,"(6.0,3.0)",T_PC_pairwise,3.853337448141707,0.20227728900078765,0.415531507708629
Odin-Nougatti,before,6.0,3.0,"(6.0,3.0)",M_PC_pairwise,12.403898060410318,0.1338178880612984,0.4398073511729142
Odin-Nougatti,before,6.0,3.0,"(6.0,3.0)",spectro_DTW,0.01360451541985494,0.6659202968100497,0.5816405077251683
Odin-Nougatti,before,6.0,4.0,"(6.0,4.0)",T_PC_pairwise,3.506675908794881,-0.2649004457117794,0.30962647587542985
Odin-Nougatti,before,6.0,4.0,"(6.0,4.0)",M_PC_pairwise,10.025915531254999,-0.9725242997425482,0.2075059828590601
Odin-Nougatti,before,6.0,4.0,"(6.0,4.0)",spectro_DTW,0.01212590060852515,0.2559063373399058,0.4822465858727038
Odin-Nougatti,before,6.0,5.0,"(6.0,5.0)",T_PC_pairwise,3.5689886936563506,-0.1809247450036373,0.3286630193489383
Odin-Nougatti,before,6.0,5.0,"(6.0,5.0)",M_PC_pairwise,10.973397927432593,-0.5317137663425846,0.3000640460015704
Odin-Nougatti,before,6.0,5.0,"(6.0,5.0)",spectro_DTW,0.012882370323528925,0.4656723566515913,0.5330972138798862
