pair,context,stage,individual_1,conspecific_1,session_number_1,session_1_id,individual_2,conspecific_2,session_number_2,session_2_id,comparison_id,metric,distance,z_distance,distance_01
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,1.0,Nougatti__Odin__before__1,Nougatti__Odin__before__1||Odin__Nougatti__before__2,bigram,0.5422163747987342,1.2595683828640463,0.6191622312797711
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,1.0,Nougatti__Odin__before__1,Nougatti__Odin__before__1||Odin__Nougatti__before__2,repeat_A_len,0.3299721730390264,-0.49892180721082385,0.23336639116361926
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,1.0,Nougatti__Odin__before__1,Nougatti__Odin__before__1||Odin__Nougatti__before__2,local_alignment,-2.41160224261884,1.0949944457358063,0.45525556011400536
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,2.0,Nougatti__Odin__before__2,Nougatti__Odin__before__2||Odin__Nougatti__before__2,transition_matrix,1.454711902496038,0.6421816417166588,0.6280077583439607
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,2.0,Nougatti__Odin__before__2,Nougatti__Odin__before__2||Odin__Nougatti__before__2,bigram,0.2857599043250158,-0.24713748430533816,0.29656547225767566
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,2.0,Nougatti__Odin__before__2,Nougatti__Odin__before__2||Odin__Nougatti__before__2,repeat_A_len,0.8955444770172133,1.5015486137367355,0.633356385186154
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,2.0,Nougatti__Odin__before__2,Nougatti__Odin__before__2||Odin__Nougatti__before__2,local_alignment,-2.292201625389696,1.6453525651586403,0.5518229280570088
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,3.0,Nougatti__Odin__before__3,Nougatti__Odin__before__3||Odin__Nougatti__before__2,transition_matrix,2.049922626464342,1.7668307403784016,0.9005492965401007
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,3.0,Nougatti__Odin__before__3,Nougatti__Odin__before__3||Odin__Nougatti__before__2,bigram,0.41342528496340714,0.5029086256133016,0.45715583660758896
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,3.0,Nougatti__Odin__before__3,Nougatti__Odin__before__3||Odin__Nougatti__before__2,repeat_A_len,0.4070886490627304,-0.22615521632931307,0.28790551651822643
