AA,AK,AP,AR,AS,AT,KA,KK,KP,KR,KS,KT,PA,PK,PP,PR,PS,PT,RA,RK,RP,RR,RS,RT,SA,SK,SP,SR,SS,ST,TA,TK,TP,TR,TS,TT
0.24997916840263312,0.0,0.24997916840263312,0.0,0.0,0.0,0.08332638946754438,0.16665277893508876,0.0,0.0,0.0,0.0,0.0,0.0,0.08332638946754438,0.0,0.0,0.0,0.08332638946754438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08332638946754438,0.0,0.0,0.0,0.0
0.4999807699703857,0.0,0.3461405330564209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538017768547364,0.0,0.0,0.0,0.03846005922849121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.333319445023124,0.0,0.333319445023124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416649306278905,0.0,0.29165451439523354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23528719743536958,0.0,0.47057439487073915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058821799358842394,0.0,0.23528719743536958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.555524693072607,0.0,0.2222098772290428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222098772290428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83329861255781,0.0,0.1249947918836715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416649306278905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5254148234775682,0.01694886527346994,0.2033863832816393,0.0,0.0,0.0,0.0,0.03389773054693988,0.0,0.0,0.0,0.01694886527346994,0.13559092218775953,0.0,0.03389773054693988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694886527346994,0.01694886527346994,0.0,0.0,0.0,0.0
0.5599776008959642,0.0,0.2799888004479821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999520019199232,0.0,0.039998400063997436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39998666711109626,0.0,0.36665444485183823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666611112962901,0.0,0.06666444451851605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6052472303360438,0.0,0.2631509697113234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263019394226468,0.0,0.05263019394226468,0.0,0.02631509697113234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6046441320449761,0.0,0.2790665224822967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04651108708038278,0.0,0.06976663062057417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45160561926420545,0.016128772116578767,0.24193158174868148,0.0,0.0,0.0,0.048386316349736294,0.0,0.0,0.0,0.0,0.0,0.016128772116578767,0.0,0.08064386058289383,0.0,0.0,0.0,0.0,0.0,0.016128772116578767,0.0,0.0,0.0,0.06451508846631507,0.048386316349736294,0.0,0.0,0.016128772116578767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41663194733772185,0.0,0.3333055578701775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08332638946754438,0.0,0.16665277893508876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5714081639941431,0.0,0.1785650512481697,0.0,0.0,0.0,0.03571301024963394,0.07142602049926788,0.0,0.0,0.0,0.0,0.10713903074890183,0.0,0.03571301024963394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.499979167534686,0.0,0.249989583767343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166659722511562,0.0,0.0416649306278905,0.0,0.0416649306278905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4318083679916366,0.0,0.15908729347060294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15908729347060294,0.0,0.20454080589077522,0.0,0.0,0.0,0.04545351242017227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666222251849877,0.0,0.13332444503699753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999866675554963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4799904001919962,0.01999960000799984,0.1999960000799984,0.0,0.0,0.0,0.0,0.03999920001599968,0.0,0.0,0.0,0.01999960000799984,0.0999980000399992,0.0,0.0999980000399992,0.0,0.0,0.0,0.01999960000799984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01999960000799984,0.0
0.30231855073137837,0.0,0.02325527313318295,0.0,0.0,0.0465105462663659,0.02325527313318295,0.16278691193228065,0.0,0.0,0.0,0.0930210925327318,0.0,0.02325527313318295,0.06976581939954885,0.0,0.0,0.0,0.06976581939954885,0.0,0.0,0.0,0.0,0.02325527313318295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16278691193228065,0.0,0.0,0.0,0.0
0.72720661758022,0.0,0.0909008271975275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181801654395055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.44439506721475397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5554938340184424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72720661758022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727024815925825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999821434948752,0.10713903074890183,0.14285204099853577,0.0,0.0,0.0,0.03571301024963394,0.0,0.0,0.0,0.0,0.0,0.07142602049926788,0.0,0.07142602049926788,0.0,0.0,0.0,0.07142602049926788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
